bc.no,inter,species,cicon,compound,subclass,mol.wt,hydrolysis,timecourse,timepoint,time.unit,baseline.conc,base.error,conc,point.error,error.measure,source.graphno,metab.graphno,metab.measure
900,176,rat,10600103,Naringenin,Flavanones,272,None,TRUE,4,hours,NA,NA,100,NA,NA,NA,17601,ng/mL
900,176,rat,10600103,Naringenin,Flavanones,272,None,TRUE,8,hours,NA,NA,175,NA,NA,NA,17601,ng/mL
900,176,rat,10600103,Naringenin,Flavanones,272,None,TRUE,24,hours,NA,NA,0,NA,NA,NA,17601,ng/mL
905,179,human,10800203,Quercetin,Flavonols,302,?-glucuronidase,FALSE,1.5,hours,NA,NA,0.26,NA,NA,NA,NA,µmol/L
906,179,human,10800203,Quercetin,Flavonols,302,sulfatase,FALSE,1.5,hours,NA,NA,0.16,NA,NA,NA,NA,µmol/L
907,179,human,10800203,Quercetin,Flavonols,302,?-glucuronidase and sulfatase,FALSE,1.5,hours,NA,NA,0.45,NA,NA,NA,NA,µmol/L
908,179,human,10803403,Isorhamnetin,Flavonols,316,?-glucuronidase,FALSE,1.5,hours,NA,NA,0.11,NA,NA,NA,NA,µmol/L
909,179,human,10803403,Isorhamnetin,Flavonols,316,sulfatase,FALSE,1.5,hours,NA,NA,0,NA,NA,NA,NA,µmol/L
910,179,human,10803403,Isorhamnetin,Flavonols,316,?-glucuronidase and sulfatase,FALSE,1.5,hours,NA,NA,0.12,NA,NA,NA,NA,µmol/L
916,181,rat,10806103,Quercetin 3-O-glucuronide,Flavonols,478,None,TRUE,0.5,hours,NA,NA,18.72,NA,NA,NA,NA,pmol/L
916,181,rat,10806103,Quercetin 3-O-glucuronide,Flavonols,478,None,TRUE,1,hours,NA,NA,4.2,NA,NA,NA,NA,pmol/L
919,183,human,10806103,Quercetin 3-O-glucuronide,Flavonols,478,None,TRUE,3,hours,0,NA,0,NA,SEM,NA,18301,nmol/L
919,183,human,10806103,Quercetin 3-O-glucuronide,Flavonols,478,None,TRUE,4,hours,0,NA,10,1,SEM,NA,18301,nmol/L
919,183,human,10806103,Quercetin 3-O-glucuronide,Flavonols,478,None,TRUE,5,hours,0,NA,8.2,1.8,SEM,NA,18301,nmol/L
919,183,human,10806103,Quercetin 3-O-glucuronide,Flavonols,478,None,TRUE,6,hours,0,NA,7.1,1.8,SEM,NA,18301,nmol/L
919,183,human,10806103,Quercetin 3-O-glucuronide,Flavonols,478,None,TRUE,8,hours,0,NA,1.8,0,SEM,NA,18301,nmol/L
923,183,human,10806203,Isorhamnetin 3-O-glucuronide,Flavonols,492,None,TRUE,3,hours,0,NA,0,NA,SEM,NA,18301,nmol/L
923,183,human,10806203,Isorhamnetin 3-O-glucuronide,Flavonols,492,None,TRUE,4,hours,0,NA,2.5,0.8,SEM,NA,18301,nmol/L
923,183,human,10806203,Isorhamnetin 3-O-glucuronide,Flavonols,492,None,TRUE,5,hours,0,NA,3.8,1.2,SEM,NA,18301,nmol/L
923,183,human,10806203,Isorhamnetin 3-O-glucuronide,Flavonols,492,None,TRUE,6,hours,0,NA,4,1.5,SEM,NA,18301,nmol/L
923,183,human,10806203,Isorhamnetin 3-O-glucuronide,Flavonols,492,None,TRUE,8,hours,0,NA,0.9,0.6,SEM,NA,18301,nmol/L
933,184,rat,10800203,Quercetin,Flavonols,302,?-glucuronidase and sulfatase,FALSE,28,days,NA,NA,1.5,NA,NA,NA,NA,µmol/L
934,185,human,10813403,Quercetin 4'-O-glucuronide,Flavonols,478,None,FALSE,1.5,hours,NA,NA,264,NA,NA,NA,NA,nmol/L
935,186,rat,10803403,Isorhamnetin,Flavonols,316,?-glucuronidase and sulfatase,TRUE,1.5,hours,0,NA,11,NA,SD,18601,NA,ng/mL
935,186,rat,10803403,Isorhamnetin,Flavonols,316,?-glucuronidase and sulfatase,TRUE,4,hours,0,NA,32,NA,NA,18601,NA,ng/mL
935,186,rat,10803403,Isorhamnetin,Flavonols,316,?-glucuronidase and sulfatase,TRUE,10,hours,0,NA,44,NA,NA,18601,NA,ng/mL
935,186,rat,10803403,Isorhamnetin,Flavonols,316,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,23,NA,NA,18601,NA,ng/mL
935,186,rat,10803403,Isorhamnetin,Flavonols,316,?-glucuronidase and sulfatase,TRUE,60,hours,0,NA,2,NA,NA,18601,NA,ng/mL
936,187,rat,10803403,Isorhamnetin,Flavonols,316,?-glucuronidase and sulfatase,TRUE,1.5,hours,0,NA,20,NA,SD,18601,NA,ng/mL
936,187,rat,10803403,Isorhamnetin,Flavonols,316,?-glucuronidase and sulfatase,TRUE,4,hours,0,NA,49,NA,NA,18601,NA,ng/mL
936,187,rat,10803403,Isorhamnetin,Flavonols,316,?-glucuronidase and sulfatase,TRUE,10,hours,0,NA,39,NA,NA,18601,,ng/mL
936,187,rat,10803403,Isorhamnetin,Flavonols,316,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,24,NA,NA,18601,,ng/mL
936,187,rat,10803403,Isorhamnetin,Flavonols,316,?-glucuronidase and sulfatase,TRUE,60,hours,0,NA,3,NA,NA,18601,,ng/mL
937,188,rat,10803403,Isorhamnetin,Flavonols,316,?-glucuronidase and sulfatase,TRUE,1.5,hours,0,NA,26,NA,SD,18601,,ng/mL
937,188,rat,10803403,Isorhamnetin,Flavonols,316,?-glucuronidase and sulfatase,TRUE,4,hours,0,NA,31,NA,NA,18601,,ng/mL
937,188,rat,10803403,Isorhamnetin,Flavonols,316,?-glucuronidase and sulfatase,TRUE,10,hours,0,NA,54,NA,NA,18601,NA,ng/mL
937,188,rat,10803403,Isorhamnetin,Flavonols,316,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,31,NA,NA,18601,NA,ng/mL
937,188,rat,10803403,Isorhamnetin,Flavonols,316,?-glucuronidase and sulfatase,TRUE,60,hours,0,NA,9,NA,NA,18601,NA,ng/mL
938,189,human,10800703,Quercetin 3-O-rutinoside,Flavonols,611,None,FALSE,14,hours,NA,NA,3,NA,NA,NA,NA,µg/mL
939,190,human,10800203,Quercetin,Flavonols,302,sulfatase,FALSE,7,days,0.04,0.04,0.69,0.72,SEM,NA,NA,µmol/L
940,191,human,10800203,Quercetin,Flavonols,302,None,TRUE,0.5,hours,NA,NA,9,NA,NA,NA,NA,ng/mL
940,191,human,10800203,Quercetin,Flavonols,302,None,TRUE,1,hours,NA,NA,10.5,NA,NA,NA,NA,ng/mL
940,191,human,10800203,Quercetin,Flavonols,302,None,TRUE,2,hours,NA,NA,9.4,NA,NA,NA,NA,ng/mL
940,191,human,10800203,Quercetin,Flavonols,302,None,TRUE,4,hours,NA,NA,10.63,NA,NA,NA,NA,ng/mL
940,191,human,10800203,Quercetin,Flavonols,302,None,TRUE,8,hours,NA,NA,5,NA,NA,NA,NA,ng/mL
943,192,rat,10806103,Quercetin 3-O-glucuronide,Flavonols,478,None,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
957,194,human,10813303,Quercetin 3'-sulfate,Flavonols,382,None,TRUE,0.5,hours,0,NA,620,NA,SEM,NA,19401,nmol/L
957,194,human,10813303,Quercetin 3'-sulfate,Flavonols,382,None,TRUE,1,hours,0,NA,610,NA,NA,NA,19401,nmol/L
957,194,human,10813303,Quercetin 3'-sulfate,Flavonols,382,None,TRUE,2,hours,0,NA,460,NA,NA,NA,19401,nmol/L
957,194,human,10813303,Quercetin 3'-sulfate,Flavonols,382,None,TRUE,3,hours,0,NA,425,NA,NA,NA,19401,nmol/L
957,194,human,10813303,Quercetin 3'-sulfate,Flavonols,382,None,TRUE,6,hours,0,NA,80,NA,NA,NA,19401,nmol/L
959,194,human,10806103,Quercetin 3-O-glucuronide,Flavonols,478,None,TRUE,0.5,hours,0,NA,300,NA,SEM,NA,19401,nmol/L
959,194,human,10806103,Quercetin 3-O-glucuronide,Flavonols,478,None,TRUE,1,hours,0,NA,225,NA,NA,NA,19401,nmol/L
959,194,human,10806103,Quercetin 3-O-glucuronide,Flavonols,478,None,TRUE,2,hours,0,NA,120,NA,NA,NA,19401,nmol/L
959,194,human,10806103,Quercetin 3-O-glucuronide,Flavonols,478,None,TRUE,3,hours,0,NA,110,NA,NA,NA,19401,nmol/L
959,194,human,10806103,Quercetin 3-O-glucuronide,Flavonols,478,None,TRUE,6,hours,0,NA,80,NA,NA,NA,19401,nmol/L
963,194,human,10806203,Isorhamnetin 3-O-glucuronide,Flavonols,492,None,TRUE,0.5,hours,0,NA,95,NA,SEM,NA,19401,nmol/L
963,194,human,10806203,Isorhamnetin 3-O-glucuronide,Flavonols,492,None,TRUE,1,hours,0,NA,95,NA,NA,NA,19401,nmol/L
963,194,human,10806203,Isorhamnetin 3-O-glucuronide,Flavonols,492,None,TRUE,2,hours,0,NA,84,NA,NA,NA,19401,nmol/L
963,194,human,10806203,Isorhamnetin 3-O-glucuronide,Flavonols,492,None,TRUE,3,hours,0,NA,73,NA,NA,NA,19401,nmol/L
963,194,human,10806203,Isorhamnetin 3-O-glucuronide,Flavonols,492,None,TRUE,6,hours,0,NA,55,NA,NA,NA,19401,nmol/L
972,195,human,10800203,Quercetin,Flavonols,302,None,FALSE,21,days,NA,NA,0.03,0.01,SD,NA,NA,µmol/L
975,198,human,10800203,Quercetin,Flavonols,302,None,TRUE,0.5,hours,22.2,NA,33.5,NA,NA,NA,19801,µg/L
975,198,human,10800203,Quercetin,Flavonols,302,None,TRUE,1,hours,22.2,NA,15.7,NA,NA,NA,19801,µg/L
975,198,human,10800203,Quercetin,Flavonols,302,None,TRUE,2,hours,22.2,NA,10.5,NA,NA,NA,19801,µg/L
975,198,human,10800203,Quercetin,Flavonols,302,None,TRUE,4,hours,22.2,NA,7.5,NA,NA,NA,19801,µg/L
976,198,human,10800203,Quercetin,Flavonols,302,?-glucuronidase and sulfatase,TRUE,0.5,hours,66.1,NA,150.9,NA,NA,NA,19801,µg/L
976,198,human,10800203,Quercetin,Flavonols,302,?-glucuronidase and sulfatase,TRUE,1,hours,66.1,NA,79.1,NA,NA,NA,19801,µg/L
976,198,human,10800203,Quercetin,Flavonols,302,?-glucuronidase and sulfatase,TRUE,2,hours,66.1,NA,36.3,NA,NA,NA,19801,µg/L
976,198,human,10800203,Quercetin,Flavonols,302,?-glucuronidase and sulfatase,TRUE,4,hours,66.1,NA,30.5,NA,NA,NA,19801,µg/L
979,199,human,60100103,Trans-Resveratrol,Stilbenes,228,None,TRUE,0.5,hours,4.6,NA,7.1,NA,NA,NA,19901,µg/L
979,199,human,60100103,Trans-Resveratrol,Stilbenes,228,None,TRUE,1,hours,4.6,NA,5.9,NA,NA,NA,19901,µg/L
979,199,human,60100103,Trans-Resveratrol,Stilbenes,228,None,TRUE,2,hours,4.6,NA,3.4,NA,NA,NA,19901,µg/L
979,199,human,60100103,Trans-Resveratrol,Stilbenes,228,None,TRUE,4,hours,4.6,NA,3.1,NA,NA,NA,19901,µg/L
980,199,human,60100103,Trans-Resveratrol,Stilbenes,228,?-glucuronidase and sulfatase,TRUE,0.5,hours,4.7,NA,345.1,NA,NA,NA,19901,µg/L
980,199,human,60100103,Trans-Resveratrol,Stilbenes,228,?-glucuronidase and sulfatase,TRUE,1,hours,4.7,NA,220.9,NA,NA,NA,19901,µg/L
980,199,human,60100103,Trans-Resveratrol,Stilbenes,228,?-glucuronidase and sulfatase,TRUE,2,hours,4.7,NA,98.4,NA,NA,NA,19901,µg/L
980,199,human,60100103,Trans-Resveratrol,Stilbenes,228,?-glucuronidase and sulfatase,TRUE,4,hours,4.7,NA,54.1,NA,NA,NA,19901,µg/L
983,200,human,10500103,(+)-Catechin,Flavanols,290,None,TRUE,0.5,hours,0.35,NA,0.94,NA,NA,NA,20001,µg/L
983,200,human,10500103,(+)-Catechin,Flavanols,290,None,TRUE,1,hours,0.35,NA,0.82,NA,NA,NA,20001,µg/L
983,200,human,10500103,(+)-Catechin,Flavanols,290,None,TRUE,2,hours,0.35,NA,0.99,NA,NA,NA,20001,µg/L
983,200,human,10500103,(+)-Catechin,Flavanols,290,None,TRUE,4,hours,0.35,NA,0.65,NA,NA,NA,20001,µg/L
984,200,human,10500103,(+)-Catechin,Flavanols,290,?-glucuronidase and sulfatase,TRUE,0.5,hours,3.03,NA,17.04,NA,NA,NA,20001,µg/L
984,200,human,10500103,(+)-Catechin,Flavanols,290,?-glucuronidase and sulfatase,TRUE,1,hours,3.03,NA,15.32,NA,NA,NA,20001,µg/L
984,200,human,10500103,(+)-Catechin,Flavanols,290,?-glucuronidase and sulfatase,TRUE,2,hours,3.03,NA,9.49,NA,NA,NA,20001,µg/L
984,200,human,10500103,(+)-Catechin,Flavanols,290,?-glucuronidase and sulfatase,TRUE,4,hours,3.03,NA,6.35,NA,NA,NA,20001,µg/L
987,201,rat,10400203,Dihydroquercetin,Dihydroflavonols,304,None,TRUE,6,minutes,NA,NA,90,NA,SD,20101,NA,ng/mL
987,201,rat,10400203,Dihydroquercetin,Dihydroflavonols,304,None,TRUE,10,minutes,NA,NA,65,NA,NA,20101,NA,ng/mL
987,201,rat,10400203,Dihydroquercetin,Dihydroflavonols,304,None,TRUE,20,minutes,NA,NA,20,NA,NA,20101,NA,ng/mL
987,201,rat,10400203,Dihydroquercetin,Dihydroflavonols,304,None,TRUE,60,minutes,NA,NA,7,NA,NA,20101,NA,ng/mL
987,201,rat,10400203,Dihydroquercetin,Dihydroflavonols,304,None,TRUE,120,minutes,NA,NA,0,NA,NA,20101,NA,ng/mL
988,202,rat,10400203,Dihydroquercetin,Dihydroflavonols,304,None,TRUE,6,minutes,NA,NA,1200,NA,SD,20101,NA,ng/mL
988,202,rat,10400203,Dihydroquercetin,Dihydroflavonols,304,None,TRUE,10,minutes,NA,NA,1400,NA,NA,20101,NA,ng/mL
988,202,rat,10400203,Dihydroquercetin,Dihydroflavonols,304,None,TRUE,20,minutes,NA,NA,600,NA,NA,20101,NA,ng/mL
988,202,rat,10400203,Dihydroquercetin,Dihydroflavonols,304,None,TRUE,60,minutes,NA,NA,0,NA,NA,20101,NA,ng/mL
988,202,rat,10400203,Dihydroquercetin,Dihydroflavonols,304,None,TRUE,120,minutes,NA,NA,0,NA,NA,20101,NA,ng/mL
989,203,rat,10400203,Dihydroquercetin,Dihydroflavonols,304,None,TRUE,6,minutes,NA,NA,2200,NA,SD,20101,NA,ng/mL
989,203,rat,10400203,Dihydroquercetin,Dihydroflavonols,304,None,TRUE,10,minutes,NA,NA,4100,NA,NA,20101,NA,ng/mL
989,203,rat,10400203,Dihydroquercetin,Dihydroflavonols,304,None,TRUE,20,minutes,NA,NA,2250,NA,NA,20101,NA,ng/mL
989,203,rat,10400203,Dihydroquercetin,Dihydroflavonols,304,None,TRUE,60,minutes,NA,NA,0,NA,NA,20101,NA,ng/mL
989,203,rat,10400203,Dihydroquercetin,Dihydroflavonols,304,None,TRUE,120,minutes,NA,NA,0,NA,NA,20101,NA,ng/mL
993,206,rat,30201103,Rosmarinic acid,Hydroxycinnamic acids,360,?-glucuronidase and sulfatase,FALSE,NA,hours,NA,NA,NA,NA,NA,NA,NA,µmol/L
994,206,rat,30201103,Rosmarinic acid,Hydroxycinnamic acids,360,None,TRUE,0.5,hours,0,NA,0.625,NA,NA,NA,NA,µmol/L
994,206,rat,30201103,Rosmarinic acid,Hydroxycinnamic acids,360,None,TRUE,1,hours,0,NA,0.25,NA,NA,NA,NA,µmol/L
994,206,rat,30201103,Rosmarinic acid,Hydroxycinnamic acids,360,None,TRUE,2,hours,0,NA,0.1,NA,NA,NA,NA,µmol/L
994,206,rat,30201103,Rosmarinic acid,Hydroxycinnamic acids,360,None,TRUE,5,hours,0,NA,0,NA,NA,NA,NA,µmol/L
994,206,rat,30201103,Rosmarinic acid,Hydroxycinnamic acids,360,None,TRUE,12,hours,0,NA,0,NA,NA,NA,NA,µmol/L
998,206,rat,30201303,m-Coumaric acid,Hydroxycinnamic acids,164,?-glucuronidase and sulfatase,FALSE,NA,hours,NA,NA,NA,NA,NA,NA,NA,µmol/L
1001,206,rat,30219603,3-O-Methylrosmarinic acid,Hydroxycinnamic acids,374,?-glucuronidase and sulfatase,TRUE,0.5,hours,0,NA,0.4,NA,SD,NA,NA,µmol/L
1001,206,rat,30219603,3-O-Methylrosmarinic acid,Hydroxycinnamic acids,374,?-glucuronidase and sulfatase,TRUE,1,hours,0,NA,0.5,NA,NA,NA,NA,µmol/L
1001,206,rat,30219603,3-O-Methylrosmarinic acid,Hydroxycinnamic acids,374,?-glucuronidase and sulfatase,TRUE,2,hours,0,NA,0.3,NA,NA,NA,NA,µmol/L
1001,206,rat,30219603,3-O-Methylrosmarinic acid,Hydroxycinnamic acids,374,?-glucuronidase and sulfatase,TRUE,5,hours,0,NA,0.2,NA,NA,NA,NA,µmol/L
1001,206,rat,30219603,3-O-Methylrosmarinic acid,Hydroxycinnamic acids,374,?-glucuronidase and sulfatase,TRUE,12,hours,0,NA,0,NA,NA,NA,NA,µmol/L
1002,208,human,30201103,Rosmarinic acid,Hydroxycinnamic acids,360,None,TRUE,0.5,hours,0,NA,21,NA,NA,NA,20801,nmol/L
1002,208,human,30201103,Rosmarinic acid,Hydroxycinnamic acids,360,None,TRUE,1,hours,0,NA,6,NA,NA,NA,20801,nmol/L
1002,208,human,30201103,Rosmarinic acid,Hydroxycinnamic acids,360,None,TRUE,2,hours,0,NA,0,NA,NA,NA,20801,nmol/L
1002,208,human,30201103,Rosmarinic acid,Hydroxycinnamic acids,360,None,TRUE,6,hours,0,NA,0,NA,NA,NA,20801,nmol/L
1002,208,human,30201103,Rosmarinic acid,Hydroxycinnamic acids,360,None,TRUE,24,hours,0,NA,0,NA,NA,NA,20801,nmol/L
1003,208,human,30201103,Rosmarinic acid,Hydroxycinnamic acids,360,?-glucuronidase and sulfatase,FALSE,NA,hours,NA,NA,NA,NA,SD,NA,NA,µmol/L
1005,208,human,30219603,3-O-Methylrosmarinic acid,Hydroxycinnamic acids,374,None,TRUE,0.5,hours,0,NA,0,NA,NA,NA,20801,nmol/L
1005,208,human,30219603,3-O-Methylrosmarinic acid,Hydroxycinnamic acids,374,None,TRUE,1,hours,0,NA,39,NA,NA,NA,20801,nmol/L
1005,208,human,30219603,3-O-Methylrosmarinic acid,Hydroxycinnamic acids,374,None,TRUE,2,hours,0,NA,15,NA,NA,NA,20801,nmol/L
1005,208,human,30219603,3-O-Methylrosmarinic acid,Hydroxycinnamic acids,374,None,TRUE,6,hours,0,NA,0,NA,NA,NA,20801,nmol/L
1005,208,human,30219603,3-O-Methylrosmarinic acid,Hydroxycinnamic acids,374,None,TRUE,24,hours,0,NA,0,NA,NA,NA,20801,nmol/L
1006,208,human,30219603,3-O-Methylrosmarinic acid,Hydroxycinnamic acids,374,?-glucuronidase and sulfatase,FALSE,NA,hours,NA,NA,NA,NA,SD,NA,NA,µmol/L
1011,208,human,30200803,Ferulic acid,Hydroxycinnamic acids,194,None,FALSE,NA,hours,NA,NA,NA,NA,SD,NA,NA,µmol/L
1049,214,rat,30112903,Hippuric acid,Hydroxybenzoic acids,179,?-glucuronidase,FALSE,8,days,0,NA,44.7,5.3,SEM,NA,NA,µmol/L
1034,215,rat,30204303,Isoferulic acid,Hydroxycinnamic acids,194,?-glucuronidase,FALSE,8,days,0,NA,4.5,0.4,SEM,NA,NA,µmol/L
1037,215,rat,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase,FALSE,8,days,0,NA,0.4,0.1,SEM,NA,NA,µmol/L
1041,215,rat,30201303,m-Coumaric acid,Hydroxycinnamic acids,164,?-glucuronidase,FALSE,8,days,0,NA,1.9,0.3,SEM,NA,NA,µmol/L
1046,215,rat,30112903,Hippuric acid,Hydroxybenzoic acids,179,?-glucuronidase,FALSE,8,days,0,NA,98.2,0.3,SEM,NA,NA,µmol/L
1054,215,rat,30506603,3-Hydroxyphenylpropionic acid,Hydroxyphenylpropanoic acids,166,?-glucuronidase,FALSE,8,days,0,NA,12.9,2.9,SEM,NA,NA,µmol/L
1031,216,rat,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase,FALSE,8,days,0,NA,41.3,6.1,SEM,NA,NA,µmol/L
1038,216,rat,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase,FALSE,8,days,0,NA,7.3,0.7,SEM,NA,NA,µmol/L
1047,216,rat,30112903,Hippuric acid,Hydroxybenzoic acids,179,?-glucuronidase,FALSE,8,days,0,NA,54.2,9.3,SEM,NA,NA,µmol/L
1055,216,rat,30506603,3-Hydroxyphenylpropionic acid,Hydroxyphenylpropanoic acids,166,?-glucuronidase,FALSE,8,days,0,NA,1.4,0.6,SEM,NA,NA,µmol/L
1048,217,rat,30112903,Hippuric acid,Hydroxybenzoic acids,179,?-glucuronidase,FALSE,8,days,0,NA,41.1,4.8,SEM,NA,NA,µmol/L
1097,219,human,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase and sulfatase,TRUE,0.5,hours,0,NA,50,NA,SD,NA,21901,nmol/L
1097,219,human,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase and sulfatase,TRUE,1.5,hours,0,NA,70,NA,NA,NA,21901,nmol/L
1097,219,human,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase and sulfatase,TRUE,4,hours,0,NA,30,NA,NA,NA,21901,nmol/L
1097,219,human,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase and sulfatase,TRUE,5,hours,0,NA,35,NA,NA,NA,21901,nmol/L
1097,219,human,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,5,NA,NA,NA,21901,nmol/L
1098,219,human,30204303,Isoferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,TRUE,1,hours,0,NA,100,NA,SD,NA,21901,nmol/L
1098,219,human,30204303,Isoferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,TRUE,4,hours,0,NA,45,NA,NA,NA,21901,nmol/L
1098,219,human,30204303,Isoferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,TRUE,5,hours,0,NA,52,NA,NA,NA,21901,nmol/L
1098,219,human,30204303,Isoferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,TRUE,8,hours,0,NA,55,NA,NA,NA,21901,nmol/L
1098,219,human,30204303,Isoferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,21,NA,NA,NA,21901,nmol/L
1099,219,human,30506303,Dihydrocaffeic acid,Hydroxyphenylpropanoic acids,182,?-glucuronidase and sulfatase,TRUE,0.5,hours,0,NA,49,NA,SD,NA,21901,nmol/L
1099,219,human,30506303,Dihydrocaffeic acid,Hydroxyphenylpropanoic acids,182,?-glucuronidase and sulfatase,TRUE,2,hours,0,NA,185,NA,NA,NA,21901,nmol/L
1099,219,human,30506303,Dihydrocaffeic acid,Hydroxyphenylpropanoic acids,182,?-glucuronidase and sulfatase,TRUE,4,hours,0,NA,145,NA,NA,NA,21901,nmol/L
1099,219,human,30506303,Dihydrocaffeic acid,Hydroxyphenylpropanoic acids,182,?-glucuronidase and sulfatase,TRUE,8,hours,0,NA,300,NA,NA,NA,21901,nmol/L
1099,219,human,30506303,Dihydrocaffeic acid,Hydroxyphenylpropanoic acids,182,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,49,NA,NA,NA,21901,nmol/L
1100,219,human,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,TRUE,0.5,hours,0,NA,110,NA,SD,NA,21901,nmol/L
1100,219,human,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,TRUE,1,hours,0,NA,125,NA,NA,NA,21901,nmol/L
1100,219,human,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,TRUE,2,hours,0,NA,105,NA,NA,NA,21901,nmol/L
1100,219,human,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,TRUE,6,hours,0,NA,125,NA,NA,NA,21901,nmol/L
1100,219,human,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,12,NA,NA,NA,21901,nmol/L
1101,219,human,30507203,Dihydroferulic acid,Hydroxyphenylpropanoic acids,196,?-glucuronidase and sulfatase,TRUE,1,hours,0,NA,180,NA,SD,NA,21901,nmol/L
1101,219,human,30507203,Dihydroferulic acid,Hydroxyphenylpropanoic acids,196,?-glucuronidase and sulfatase,TRUE,2,hours,0,NA,500,NA,NA,NA,21901,nmol/L
1101,219,human,30507203,Dihydroferulic acid,Hydroxyphenylpropanoic acids,196,?-glucuronidase and sulfatase,TRUE,3,hours,0,NA,450,NA,NA,NA,21901,nmol/L
1101,219,human,30507203,Dihydroferulic acid,Hydroxyphenylpropanoic acids,196,?-glucuronidase and sulfatase,TRUE,8,hours,0,NA,1210,NA,NA,NA,21901,nmol/L
1101,219,human,30507203,Dihydroferulic acid,Hydroxyphenylpropanoic acids,196,?-glucuronidase and sulfatase,TRUE,24,hours,0,NA,90,NA,NA,NA,21901,nmol/L
1102,220,human,30203803,3-Feruloylquinic acid,Hydroxycinnamic acids,368,None,TRUE,1,hours,0,NA,6.64,1.33,SD,NA,22001,ng/mL
1102,220,human,30203803,3-Feruloylquinic acid,Hydroxycinnamic acids,368,None,TRUE,3,hours,0,NA,303,1.72,SD,NA,22001,ng/mL
1103,220,human,30203603,5-Feruloylquinic acid,Hydroxycinnamic acids,368,None,TRUE,1,hours,0,NA,13.87,3.44,SD,NA,22001,ng/mL
1103,220,human,30203603,5-Feruloylquinic acid,Hydroxycinnamic acids,368,None,TRUE,3,hours,0,NA,7.01,3.64,SD,NA,22001,ng/mL
1104,220,human,30203703,4-Feruloylquinic acid,Hydroxycinnamic acids,368,None,TRUE,1,hours,0,NA,3.8,1.56,SD,NA,22001,ng/mL
1104,220,human,30203703,4-Feruloylquinic acid,Hydroxycinnamic acids,368,None,TRUE,3,hours,0,NA,2.78,1.39,SD,NA,22001,ng/mL
1105,220,human,30200803,Ferulic acid,Hydroxycinnamic acids,194,None,TRUE,1,hours,0,NA,0.89,0.44,SD,NA,22001,ng/mL
1105,220,human,30200803,Ferulic acid,Hydroxycinnamic acids,194,None,TRUE,3,hours,0,NA,0,NA,NA,NA,22001,ng/mL
1106,220,human,30202503,3-Caffeoylquinic acid,Hydroxycinnamic acids,354,None,TRUE,1,hours,0,NA,3.91,1.22,SD,NA,22001,ng/mL
1106,220,human,30202503,3-Caffeoylquinic acid,Hydroxycinnamic acids,354,None,TRUE,3,hours,0,NA,2.5,2.13,SD,NA,22001,ng/mL
1107,220,human,30203303,5-Caffeoylquinic acid,Hydroxycinnamic acids,354,None,TRUE,1,hours,0,NA,7.39,2.64,SD,NA,22001,ng/mL
1107,220,human,30203303,5-Caffeoylquinic acid,Hydroxycinnamic acids,354,None,TRUE,3,hours,0,NA,4.05,3.3,SD,NA,22001,ng/mL
1108,220,human,30203303,5-Caffeoylquinic acid,Hydroxycinnamic acids,354,None,TRUE,1,hours,0,NA,6.81,2.31,SD,NA,22001,ng/mL
1108,220,human,30203303,5-Caffeoylquinic acid,Hydroxycinnamic acids,354,None,TRUE,3,hours,0,NA,4.08,3.46,SD,NA,22001,ng/mL
1128,223,human,30506703,Dihydroferulic acid 4-sulfate,Hydroxyphenylpropanoic acids,276,None,TRUE,0.5,hours,0,NA,0.5,NA,SEM,NA,22302,nmol/L
1128,223,human,30506703,Dihydroferulic acid 4-sulfate,Hydroxyphenylpropanoic acids,276,None,TRUE,1,hours,0,NA,8,NA,NA,NA,22302,nmol/L
