bc.no,inter,species,cicon,compound,subclass,mol.wt,hydrolysis,timecourse,cumulative,source.graphno,metab.graphno,timepoint,timepoint2,timepoint3,timepoint4,timepoint5,time.unit,baseline.conc,baseline.error,conc,conc.error,metab.measure,error.measure
866,168,human,30506403,3-Hydroxy-3-(3-hydroxyphenyl)propionic acid,Hydroxyphenylpropanoic acids,182,None,TRUE,TRUE,16706,NA,10,NA,NA,NA,NA,hours,0,NA,1.3,NA,µmol,SEM
866,168,human,30506403,3-Hydroxy-3-(3-hydroxyphenyl)propionic acid,Hydroxyphenylpropanoic acids,182,None,TRUE,TRUE,16706,NA,24,NA,NA,NA,NA,hours,0,NA,1.2,0.6,µmol,SEM
867,169,human,30506403,3-Hydroxy-3-(3-hydroxyphenyl)propionic acid,Hydroxyphenylpropanoic acids,182,None,TRUE,TRUE,16706,NA,2,5,10,24,NA,hours,0,NA,1.8,NA,µmol,SEM
867,169,human,30506403,3-Hydroxy-3-(3-hydroxyphenyl)propionic acid,Hydroxyphenylpropanoic acids,182,None,TRUE,TRUE,16706,NA,5,NA,NA,NA,NA,hours,0,NA,2.9,NA,µmol,SEM
867,169,human,30506403,3-Hydroxy-3-(3-hydroxyphenyl)propionic acid,Hydroxyphenylpropanoic acids,182,None,TRUE,TRUE,16706,NA,10,NA,NA,NA,NA,hours,0,NA,4.1,NA,µmol,SEM
867,169,human,30506403,3-Hydroxy-3-(3-hydroxyphenyl)propionic acid,Hydroxyphenylpropanoic acids,182,None,TRUE,TRUE,16706,NA,24,NA,NA,NA,NA,hours,0,NA,6.7,1.8,µmol,SEM
868,167,human,30507203,Dihydroferulic acid,Hydroxyphenylpropanoic acids,196,None,TRUE,TRUE,16707,NA,2,5,10,24,NA,hours,0,NA,0.1,NA,µmol,SEM
868,167,human,30507203,Dihydroferulic acid,Hydroxyphenylpropanoic acids,196,None,TRUE,TRUE,16707,NA,5,NA,NA,NA,NA,hours,0,NA,1.1,NA,µmol,SEM
868,167,human,30507203,Dihydroferulic acid,Hydroxyphenylpropanoic acids,196,None,TRUE,TRUE,16707,NA,10,NA,NA,NA,NA,hours,0,NA,3.9,NA,µmol,SEM
868,167,human,30507203,Dihydroferulic acid,Hydroxyphenylpropanoic acids,196,None,TRUE,TRUE,16707,NA,24,NA,NA,NA,NA,hours,0,NA,6.2,2,µmol,SEM
869,168,human,30507203,Dihydroferulic acid,Hydroxyphenylpropanoic acids,196,None,TRUE,TRUE,16707,NA,2,5,10,24,NA,hours,0,NA,0.2,NA,µmol,SEM
869,168,human,30507203,Dihydroferulic acid,Hydroxyphenylpropanoic acids,196,None,TRUE,TRUE,16707,NA,5,NA,NA,NA,NA,hours,0,NA,0.2,NA,µmol,SEM
869,168,human,30507203,Dihydroferulic acid,Hydroxyphenylpropanoic acids,196,None,TRUE,TRUE,16707,NA,10,NA,NA,NA,NA,hours,0,NA,0.2,NA,µmol,SEM
869,168,human,30507203,Dihydroferulic acid,Hydroxyphenylpropanoic acids,196,None,TRUE,TRUE,16707,NA,24,NA,NA,NA,NA,hours,0,NA,2,1.8,µmol,SEM
870,167,human,30508403,3-Hydroxy-4-methoxyphenyllactic acid,Hydroxyphenylpropanoic acids,212,None,TRUE,TRUE,16708,NA,2,5,10,24,NA,hours,0,NA,0,NA,µmol,SEM
870,167,human,30508403,3-Hydroxy-4-methoxyphenyllactic acid,Hydroxyphenylpropanoic acids,212,None,TRUE,TRUE,16708,NA,5,NA,NA,NA,NA,hours,0,NA,0.2,NA,µmol,SEM
870,167,human,30508403,3-Hydroxy-4-methoxyphenyllactic acid,Hydroxyphenylpropanoic acids,212,None,TRUE,TRUE,16708,NA,10,NA,NA,NA,NA,hours,0,NA,14,NA,µmol,SEM
870,167,human,30508403,3-Hydroxy-4-methoxyphenyllactic acid,Hydroxyphenylpropanoic acids,212,None,TRUE,TRUE,16708,NA,24,NA,NA,NA,NA,hours,0,NA,25.9,11.4,µmol,SEM
871,168,human,30508403,3-Hydroxy-4-methoxyphenyllactic acid,Hydroxyphenylpropanoic acids,212,None,TRUE,TRUE,16708,NA,2,5,10,24,NA,hours,0,NA,0,NA,µmol,SEM
871,168,human,30508403,3-Hydroxy-4-methoxyphenyllactic acid,Hydroxyphenylpropanoic acids,212,None,TRUE,TRUE,16708,NA,5,NA,NA,NA,NA,hours,0,NA,0.3,NA,µmol,SEM
871,168,human,30508403,3-Hydroxy-4-methoxyphenyllactic acid,Hydroxyphenylpropanoic acids,212,None,TRUE,TRUE,16708,NA,10,NA,NA,NA,NA,hours,0,NA,1.2,NA,µmol,SEM
871,168,human,30508403,3-Hydroxy-4-methoxyphenyllactic acid,Hydroxyphenylpropanoic acids,212,None,TRUE,TRUE,16708,NA,24,NA,NA,NA,NA,hours,0,NA,2.2,1.1,µmol,SEM
872,167,human,30112703,3-Hydroxyhippuric acid,Hydroxybenzoic acids,195,None,TRUE,TRUE,NA,NA,2,5,10,24,NA,hours,0,NA,0.2,NA,µmol,SEM
872,167,human,30112703,3-Hydroxyhippuric acid,Hydroxybenzoic acids,195,None,TRUE,TRUE,NA,NA,5,NA,NA,NA,NA,hours,0,NA,0.2,NA,µmol,SEM
872,167,human,30112703,3-Hydroxyhippuric acid,Hydroxybenzoic acids,195,None,TRUE,TRUE,NA,NA,10,NA,NA,NA,NA,hours,0,NA,2.1,NA,µmol,SEM
872,167,human,30112703,3-Hydroxyhippuric acid,Hydroxybenzoic acids,195,None,TRUE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,0,NA,5,1.4,µmol,SEM
874,170,rat,10600303,Hesperetin,Flavanones,302,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,47,8,nmol,SEM
876,170,rat,10600103,Naringenin,Flavanones,272,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,5900,1900,nmol,SEM
878,170,rat,10602103,Isosakuranetin,Flavanones,286,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,24,NA,NA,NA,NA,hours,NA,NA,79,13,nmol,SEM
880,171,human,10600103,Naringenin,Flavanones,272,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,48,NA,NA,NA,NA,hours,NA,NA,4.8,0.9,µmol,SD
882,171,human,10600303,Hesperetin,Flavanones,302,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,48,NA,NA,NA,NA,hours,NA,NA,9,2.1,µmol,SD
884,172,human,10600103,Naringenin,Flavanones,272,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,48,NA,NA,NA,NA,hours,NA,NA,2.6,0.8,µmol,SD
886,172,human,10600303,Hesperetin,Flavanones,302,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,48,NA,NA,NA,NA,hours,NA,NA,5.7,1.5,µmol,SD
888,173,human,10600103,Naringenin,Flavanones,272,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,48,NA,NA,NA,NA,hours,NA,NA,2.3,1.2,µmol,SD
890,173,human,10600303,Hesperetin,Flavanones,302,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,48,NA,NA,NA,NA,hours,NA,NA,4.7,2.2,µmol,SD
892,174,human,10600103,Naringenin,Flavanones,272,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,48,NA,NA,NA,NA,hours,NA,NA,18.7,3.8,µmol,SD
894,174,human,10600303,Hesperetin,Flavanones,302,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,48,NA,NA,NA,NA,hours,NA,NA,30.8,6.9,µmol,SD
896,175,human,10600103,Naringenin,Flavanones,272,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,48,NA,NA,NA,NA,hours,NA,NA,18.9,5.3,µmol,SD
898,175,human,10600303,Hesperetin,Flavanones,302,?-glucuronidase and sulfatase,FALSE,TRUE,NA,NA,48,NA,NA,NA,NA,hours,NA,NA,28.3,9.2,µmol,SD
920,183,human,10806103,Quercetin 3-O-glucuronide,Flavonols,478,None,TRUE,TRUE,NA,18302,5,8,24,NA,NA,hours,0,NA,216,NA,nmol,SEM
920,183,human,10806103,Quercetin 3-O-glucuronide,Flavonols,478,None,TRUE,TRUE,NA,18302,8,NA,NA,NA,NA,hours,0,NA,149.6,NA,nmol,SEM
920,183,human,10806103,Quercetin 3-O-glucuronide,Flavonols,478,None,TRUE,TRUE,NA,18302,24,NA,NA,NA,NA,hours,0,NA,270.5,21.16,nmol,SEM
924,183,human,10806203,Isorhamnetin 3-O-glucuronide,Flavonols,492,None,TRUE,TRUE,NA,18302,5,8,24,NA,NA,hours,0,NA,105.5,NA,nmol,SEM
924,183,human,10806203,Isorhamnetin 3-O-glucuronide,Flavonols,492,None,TRUE,TRUE,NA,18302,8,NA,NA,NA,NA,hours,0,NA,145.5,NA,nmol,SEM
924,183,human,10806203,Isorhamnetin 3-O-glucuronide,Flavonols,492,None,TRUE,TRUE,NA,18302,24,NA,NA,NA,NA,hours,0,NA,179.16,1.66,nmol,SEM
925,183,human,10813403,Quercetin 4'-O-glucuronide,Flavonols,478,None,TRUE,TRUE,NA,18302,5,8,24,NA,NA,hours,0,NA,224.17,NA,nmol,SEM
925,183,human,10813403,Quercetin 4'-O-glucuronide,Flavonols,478,None,TRUE,TRUE,NA,18302,8,NA,NA,NA,NA,hours,0,NA,236.97,NA,nmol,SEM
925,183,human,10813403,Quercetin 4'-O-glucuronide,Flavonols,478,None,TRUE,TRUE,NA,18302,24,NA,NA,NA,NA,hours,0,NA,237,2.33,nmol,SEM
926,183,human,10813203,Quercetin 3'-O-glucuronide,Flavonols,478,None,TRUE,TRUE,NA,18302,5,8,24,NA,NA,hours,0,NA,202.33,NA,nmol,SEM
926,183,human,10813203,Quercetin 3'-O-glucuronide,Flavonols,478,None,TRUE,TRUE,NA,18302,8,NA,NA,NA,NA,hours,0,NA,213.83,NA,nmol,SEM
926,183,human,10813203,Quercetin 3'-O-glucuronide,Flavonols,478,None,TRUE,TRUE,NA,18302,24,NA,NA,NA,NA,hours,0,NA,219.7,21,nmol,SEM
927,183,human,30112803,2-Hydroxyhippuric acid,Hydroxybenzoic acids,195,None,TRUE,TRUE,NA,18303,2,5,8,24,NA,hours,0,NA,1.2,NA,nmol,SEM
927,183,human,30112803,2-Hydroxyhippuric acid,Hydroxybenzoic acids,195,None,TRUE,TRUE,NA,18303,5,NA,NA,NA,NA,hours,0,NA,6.5,NA,nmol,SEM
927,183,human,30112803,2-Hydroxyhippuric acid,Hydroxybenzoic acids,195,None,TRUE,TRUE,NA,18303,8,NA,NA,NA,NA,hours,0,NA,9,NA,nmol,SEM
927,183,human,30112803,2-Hydroxyhippuric acid,Hydroxybenzoic acids,195,None,TRUE,TRUE,NA,18303,24,NA,NA,NA,NA,hours,0,NA,18,5,nmol,SEM
928,183,human,30112703,3-Hydroxyhippuric acid,Hydroxybenzoic acids,195,None,TRUE,TRUE,NA,18303,2,5,8,24,NA,hours,0,NA,0.3,NA,nmol,SEM
928,183,human,30112703,3-Hydroxyhippuric acid,Hydroxybenzoic acids,195,None,TRUE,TRUE,NA,18303,5,NA,NA,NA,NA,hours,0,NA,1.1,NA,nmol,SEM
928,183,human,30112703,3-Hydroxyhippuric acid,Hydroxybenzoic acids,195,None,TRUE,TRUE,NA,18303,8,NA,NA,NA,NA,hours,0,NA,3.1,NA,nmol,SEM
928,183,human,30112703,3-Hydroxyhippuric acid,Hydroxybenzoic acids,195,None,TRUE,TRUE,NA,18303,24,NA,NA,NA,NA,hours,0,NA,5.8,1.6,nmol,SEM
929,183,human,30112603,4-Hydroxyhippuric acid,Hydroxybenzoic acids,195,None,TRUE,TRUE,NA,18303,2,5,8,24,NA,hours,0,NA,2.8,NA,nmol,SEM
929,183,human,30112603,4-Hydroxyhippuric acid,Hydroxybenzoic acids,195,None,TRUE,TRUE,NA,18303,5,NA,NA,NA,NA,hours,0,NA,8.6,NA,nmol,SEM
929,183,human,30112603,4-Hydroxyhippuric acid,Hydroxybenzoic acids,195,None,TRUE,TRUE,NA,18303,8,NA,NA,NA,NA,hours,0,NA,26.6,NA,nmol,SEM
929,183,human,30112603,4-Hydroxyhippuric acid,Hydroxybenzoic acids,195,None,TRUE,TRUE,NA,18303,24,NA,NA,NA,NA,hours,0,NA,62,6,nmol,SEM
930,183,human,30306003,3-Hydroxyphenylacetic acid,Hydroxyphenylacetic acids,152,None,TRUE,TRUE,NA,18303,2,5,8,24,NA,hours,0,NA,0.2,NA,nmol,SEM
930,183,human,30306003,3-Hydroxyphenylacetic acid,Hydroxyphenylacetic acids,152,None,TRUE,TRUE,NA,18303,5,NA,NA,NA,NA,hours,0,NA,0.6,NA,nmol,SEM
930,183,human,30306003,3-Hydroxyphenylacetic acid,Hydroxyphenylacetic acids,152,None,TRUE,TRUE,NA,18303,8,NA,NA,NA,NA,hours,0,NA,1.7,NA,nmol,SEM
930,183,human,30306003,3-Hydroxyphenylacetic acid,Hydroxyphenylacetic acids,152,None,TRUE,TRUE,NA,18303,24,NA,NA,NA,NA,hours,0,NA,4.4,1.1,nmol,SEM
931,183,human,30304803,"3,4-Dihydroxyphenylacetic acid",Hydroxyphenylacetic acids,168,None,TRUE,TRUE,NA,18303,2,5,8,24,NA,hours,0,NA,0,NA,nmol,SEM
931,183,human,30304803,"3,4-Dihydroxyphenylacetic acid",Hydroxyphenylacetic acids,168,None,TRUE,TRUE,NA,18303,5,NA,NA,NA,NA,hours,0,NA,0.9,NA,nmol,SEM
931,183,human,30304803,"3,4-Dihydroxyphenylacetic acid",Hydroxyphenylacetic acids,168,None,TRUE,TRUE,NA,18303,8,NA,NA,NA,NA,hours,0,NA,4,NA,nmol,SEM
931,183,human,30304803,"3,4-Dihydroxyphenylacetic acid",Hydroxyphenylacetic acids,168,None,TRUE,TRUE,NA,18303,24,NA,NA,NA,NA,hours,0,NA,16,3,nmol,SEM
932,183,human,30305203,Homovanillic acid,Hydroxyphenylacetic acids,182,None,TRUE,TRUE,NA,18303,2,5,8,24,NA,hours,0,NA,0.9,NA,nmol,SEM
932,183,human,30305203,Homovanillic acid,Hydroxyphenylacetic acids,182,None,TRUE,TRUE,NA,18303,5,NA,NA,NA,NA,hours,0,NA,3.3,NA,nmol,SEM
932,183,human,30305203,Homovanillic acid,Hydroxyphenylacetic acids,182,None,TRUE,TRUE,NA,18303,8,NA,NA,NA,NA,hours,0,NA,9.4,NA,nmol,SEM
932,183,human,30305203,Homovanillic acid,Hydroxyphenylacetic acids,182,None,TRUE,TRUE,NA,18303,24,NA,NA,NA,NA,hours,0,NA,19,6,nmol,SEM
941,191,human,10800203,Quercetin,Flavonols,302,None,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,hours,NA,NA,NA,NA,NA,NA
942,191,human,10800203,Quercetin,Flavonols,302,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,hours,NA,NA,NA,NA,NA,NA
960,194,human,10806103,Quercetin 3-O-glucuronide,Flavonols,478,None,TRUE,TRUE,NA,19402,4,8,24,NA,NA,hours,0,NA,512,NA,nmol,NA
960,194,human,10806103,Quercetin 3-O-glucuronide,Flavonols,478,None,TRUE,TRUE,NA,19402,8,NA,NA,NA,NA,hours,0,NA,912,NA,nmol,NA
960,194,human,10806103,Quercetin 3-O-glucuronide,Flavonols,478,None,TRUE,TRUE,NA,19402,24,NA,NA,NA,NA,hours,0,NA,912,149,nmol,NA
962,194,human,10813203,Quercetin 3'-O-glucuronide,Flavonols,478,None,TRUE,TRUE,NA,19402,4,8,24,NA,NA,hours,0,NA,979,NA,nmol,NA
962,194,human,10813203,Quercetin 3'-O-glucuronide,Flavonols,478,None,TRUE,TRUE,NA,19402,8,NA,NA,NA,NA,hours,0,NA,1783,NA,nmol,NA
962,194,human,10813203,Quercetin 3'-O-glucuronide,Flavonols,478,None,TRUE,TRUE,NA,19402,24,NA,NA,NA,NA,hours,0,NA,1845,193,nmol,NA
964,194,human,10806203,Isorhamnetin 3-O-glucuronide,Flavonols,492,None,TRUE,TRUE,NA,19402,4,8,24,NA,NA,hours,0,NA,767,NA,nmol,NA
964,194,human,10806203,Isorhamnetin 3-O-glucuronide,Flavonols,492,None,TRUE,TRUE,NA,19402,8,NA,NA,NA,NA,hours,0,NA,1628,NA,nmol,NA
964,194,human,10806203,Isorhamnetin 3-O-glucuronide,Flavonols,492,None,TRUE,TRUE,NA,19402,24,NA,NA,NA,NA,hours,0,NA,1789,239,nmol,NA
966,194,human,10813503,Isorhamnetin 4'-O-glucuronide,Flavonols,492,None,TRUE,TRUE,NA,19402,4,8,24,NA,NA,hours,0,NA,451,NA,nmol,NA
966,194,human,10813503,Isorhamnetin 4'-O-glucuronide,Flavonols,492,None,TRUE,TRUE,NA,19402,8,NA,NA,NA,NA,hours,0,NA,700,NA,nmol,NA
966,194,human,10813503,Isorhamnetin 4'-O-glucuronide,Flavonols,492,None,TRUE,TRUE,NA,19402,24,NA,NA,NA,NA,hours,0,NA,700,114,nmol,NA
977,198,human,10800203,Quercetin,Flavonols,302,None,FALSE,FALSE,NA,NA,6,NA,NA,NA,NA,hours,8.3,NA,83.1,NA,µg/L,NA
978,198,human,10800203,Quercetin,Flavonols,302,?-glucuronidase and sulfatase,FALSE,FALSE,NA,NA,6,NA,NA,NA,NA,hours,53.8,NA,617.8,NA,µg/L,NA
981,199,human,60100103,Trans-Resveratrol,Stilbenes,228,None,TRUE,FALSE,NA,19902,1,2,3,4,6,hours,51,NA,193,NA,µg/L,NA
981,199,human,60100103,Trans-Resveratrol,Stilbenes,228,None,TRUE,FALSE,NA,19902,2,NA,NA,NA,NA,hours,51,NA,251,NA,µg/L,NA
981,199,human,60100103,Trans-Resveratrol,Stilbenes,228,None,TRUE,FALSE,NA,19902,3,NA,NA,NA,NA,hours,51,NA,191,NA,µg/L,NA
981,199,human,60100103,Trans-Resveratrol,Stilbenes,228,None,TRUE,FALSE,NA,19902,4,NA,NA,NA,NA,hours,51,NA,57,NA,µg/L,NA
981,199,human,60100103,Trans-Resveratrol,Stilbenes,228,None,TRUE,FALSE,NA,19902,6,NA,NA,NA,NA,hours,51,NA,12.8,NA,µg/L,NA
982,199,human,60100103,Trans-Resveratrol,Stilbenes,228,?-glucuronidase and sulfatase,TRUE,FALSE,NA,19902,1,2,3,4,6,hours,115,NA,7155,NA,µg/L,NA
982,199,human,60100103,Trans-Resveratrol,Stilbenes,228,?-glucuronidase and sulfatase,TRUE,FALSE,NA,19902,2,NA,NA,NA,NA,hours,115,NA,7963,NA,µg/L,NA
982,199,human,60100103,Trans-Resveratrol,Stilbenes,228,?-glucuronidase and sulfatase,TRUE,FALSE,NA,19902,3,NA,NA,NA,NA,hours,115,NA,3750,NA,µg/L,NA
982,199,human,60100103,Trans-Resveratrol,Stilbenes,228,?-glucuronidase and sulfatase,TRUE,FALSE,NA,19902,4,NA,NA,NA,NA,hours,115,NA,2904,NA,µg/L,NA
982,199,human,60100103,Trans-Resveratrol,Stilbenes,228,?-glucuronidase and sulfatase,TRUE,FALSE,NA,19902,6,NA,NA,NA,NA,hours,115,NA,830.8,NA,µg/L,NA
985,200,human,10500103,(+)-Catechin,Flavanols,290,None,TRUE,FALSE,NA,20002,1,2,3,4,6,hours,14.4,NA,14.4,NA,µg/L,NA
985,200,human,10500103,(+)-Catechin,Flavanols,290,None,TRUE,FALSE,NA,20002,2,NA,NA,NA,NA,hours,14.4,NA,20.6,NA,µg/L,NA
985,200,human,10500103,(+)-Catechin,Flavanols,290,None,TRUE,FALSE,NA,20002,3,NA,NA,NA,NA,hours,14.4,NA,6,NA,µg/L,NA
985,200,human,10500103,(+)-Catechin,Flavanols,290,None,TRUE,FALSE,NA,20002,4,NA,NA,NA,NA,hours,14.4,NA,5.4,NA,µg/L,NA
985,200,human,10500103,(+)-Catechin,Flavanols,290,None,TRUE,FALSE,NA,20002,6,NA,NA,NA,NA,hours,14.4,NA,1.8,NA,µg/L,NA
986,200,human,10500103,(+)-Catechin,Flavanols,290,?-glucuronidase and sulfatase,TRUE,FALSE,NA,20002,1,2,3,4,6,hours,74.3,NA,2425.4,NA,µg/L,NA
986,200,human,10500103,(+)-Catechin,Flavanols,290,?-glucuronidase and sulfatase,TRUE,FALSE,NA,20002,2,NA,NA,NA,NA,hours,74.3,NA,3233.6,NA,µg/L,NA
986,200,human,10500103,(+)-Catechin,Flavanols,290,?-glucuronidase and sulfatase,TRUE,FALSE,NA,20002,3,NA,NA,NA,NA,hours,74.3,NA,139,NA,µg/L,NA
986,200,human,10500103,(+)-Catechin,Flavanols,290,?-glucuronidase and sulfatase,TRUE,FALSE,NA,20002,4,NA,NA,NA,NA,hours,74.3,NA,216.4,NA,µg/L,NA
986,200,human,10500103,(+)-Catechin,Flavanols,290,?-glucuronidase and sulfatase,TRUE,FALSE,NA,20002,6,NA,NA,NA,NA,hours,74.3,NA,33.8,NA,µg/L,NA
990,205,human,10800203,Quercetin,Flavonols,302,None,FALSE,FALSE,NA,NA,6,NA,NA,NA,NA,hours,0,NA,5.6,NA,ng/mL,NA
991,205,human,10800103,Kaempferol,Flavonols,286,None,FALSE,FALSE,NA,NA,6,NA,NA,NA,NA,hours,4,NA,8,NA,ng/mL,NA
992,206,rat,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,TRUE,FALSE,NA,NA,8,18,NA,NA,NA,hours,0,NA,0.03,0.02,%,SD
992,206,rat,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,TRUE,FALSE,NA,NA,18,NA,NA,NA,NA,hours,0,NA,1.7,0.45,%,SD
995,206,rat,30201103,Rosmarinic acid,Hydroxycinnamic acids,360,?-glucuronidase and sulfatase,TRUE,FALSE,NA,NA,8,18,NA,NA,NA,hours,NA,NA,0.15,0.1,%,SD
995,206,rat,30201103,Rosmarinic acid,Hydroxycinnamic acids,360,?-glucuronidase and sulfatase,TRUE,FALSE,NA,NA,18,NA,NA,NA,NA,hours,NA,NA,0.44,0.21,%,SD
996,206,rat,30201103,Rosmarinic acid,Hydroxycinnamic acids,360,None,TRUE,TRUE,NA,NA,8,18,NA,NA,NA,hours,0,NA,0,NA,µg,SD
996,206,rat,30201103,Rosmarinic acid,Hydroxycinnamic acids,360,None,TRUE,TRUE,NA,NA,18,NA,NA,NA,NA,hours,0,NA,25,NA,µg,SD
997,206,rat,30201303,m-Coumaric acid,Hydroxycinnamic acids,164,?-glucuronidase and sulfatase,TRUE,TRUE,NA,20605,8,18,NA,NA,NA,hours,0,NA,0,NA,µg,SD
997,206,rat,30201303,m-Coumaric acid,Hydroxycinnamic acids,164,?-glucuronidase and sulfatase,TRUE,TRUE,NA,20605,18,NA,NA,NA,NA,hours,0,NA,20,NA,µg,SD
999,206,rat,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase and sulfatase,TRUE,TRUE,NA,20605,8,18,NA,NA,NA,hours,0,NA,0,NA,µg,SD
999,206,rat,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase and sulfatase,TRUE,TRUE,NA,20605,18,NA,NA,NA,NA,hours,0,NA,45,NA,µg,SD
1004,208,human,30201103,Rosmarinic acid,Hydroxycinnamic acids,360,?-glucuronidase and sulfatase,TRUE,FALSE,NA,20802,6,24,32,48,NA,hours,0,NA,1.09,NA,%,NA
1004,208,human,30201103,Rosmarinic acid,Hydroxycinnamic acids,360,?-glucuronidase and sulfatase,TRUE,FALSE,NA,20802,24,NA,NA,NA,NA,hours,0,NA,1.47,NA,%,NA
1004,208,human,30201103,Rosmarinic acid,Hydroxycinnamic acids,360,?-glucuronidase and sulfatase,TRUE,FALSE,NA,20802,32,NA,NA,NA,NA,hours,0,NA,1.49,NA,%,NA
1004,208,human,30201103,Rosmarinic acid,Hydroxycinnamic acids,360,?-glucuronidase and sulfatase,TRUE,FALSE,NA,20802,48,NA,NA,NA,NA,hours,0,NA,1.5,NA,%,NA
1007,208,human,30219603,3-O-Methylrosmarinic acid,Hydroxycinnamic acids,374,?-glucuronidase and sulfatase,TRUE,FALSE,NA,20802,6,24,32,48,NA,hours,0,NA,2.07,NA,%,NA
1007,208,human,30219603,3-O-Methylrosmarinic acid,Hydroxycinnamic acids,374,?-glucuronidase and sulfatase,TRUE,FALSE,NA,20802,24,NA,NA,NA,NA,hours,0,NA,2.75,NA,%,NA
1007,208,human,30219603,3-O-Methylrosmarinic acid,Hydroxycinnamic acids,374,?-glucuronidase and sulfatase,TRUE,FALSE,NA,20802,32,NA,NA,NA,NA,hours,0,NA,2.86,NA,%,NA
1007,208,human,30219603,3-O-Methylrosmarinic acid,Hydroxycinnamic acids,374,?-glucuronidase and sulfatase,TRUE,FALSE,NA,20802,48,NA,NA,NA,NA,hours,0,NA,2.86,NA,%,NA
1010,208,human,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,TRUE,FALSE,NA,20802,6,24,32,48,NA,hours,0,NA,0.64,NA,%,NA
1010,208,human,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,TRUE,FALSE,NA,20802,24,NA,NA,NA,NA,hours,0,NA,0.93,NA,%,NA
1010,208,human,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,TRUE,FALSE,NA,20802,32,NA,NA,NA,NA,hours,0,NA,0.95,NA,%,NA
1010,208,human,30200803,Ferulic acid,Hydroxycinnamic acids,194,?-glucuronidase and sulfatase,TRUE,FALSE,NA,20802,48,NA,NA,NA,NA,hours,0,NA,0.96,NA,%,NA
1015,208,human,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase and sulfatase,TRUE,FALSE,NA,20802,6,24,32,48,NA,hours,0,NA,0.96,NA,%,NA
1015,208,human,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase and sulfatase,TRUE,FALSE,NA,20802,24,NA,NA,NA,NA,hours,0,NA,0.96,NA,%,NA
1015,208,human,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase and sulfatase,TRUE,FALSE,NA,20802,32,NA,NA,NA,NA,hours,0,NA,0.96,NA,%,NA
1015,208,human,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase and sulfatase,TRUE,FALSE,NA,20802,48,NA,NA,NA,NA,hours,0,NA,0.96,NA,%,NA
1028,215,rat,30203303,5-Caffeoylquinic acid,Hydroxycinnamic acids,354,?-glucuronidase,TRUE,TRUE,NA,21501,1,2,3,6,8,days,0,NA,3.5,NA,µmol,SEM
1028,215,rat,30203303,5-Caffeoylquinic acid,Hydroxycinnamic acids,354,?-glucuronidase,TRUE,TRUE,NA,21501,2,NA,NA,NA,NA,days,0,NA,6.5,NA,µmol,SEM
1028,215,rat,30203303,5-Caffeoylquinic acid,Hydroxycinnamic acids,354,?-glucuronidase,TRUE,TRUE,NA,21501,3,NA,NA,NA,NA,days,0,NA,8.9,NA,µmol,SEM
1028,215,rat,30203303,5-Caffeoylquinic acid,Hydroxycinnamic acids,354,?-glucuronidase,TRUE,TRUE,NA,21501,6,NA,NA,NA,NA,days,0,NA,14.1,NA,µmol,SEM
1028,215,rat,30203303,5-Caffeoylquinic acid,Hydroxycinnamic acids,354,?-glucuronidase,TRUE,TRUE,NA,21501,8,NA,NA,NA,NA,days,0,NA,16.1,NA,µmol,SEM
1029,215,rat,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase,TRUE,TRUE,NA,21501,1,2,3,6,8,days,0,NA,0.4,NA,µmol,SEM
1029,215,rat,30200503,Caffeic acid,Hydroxycinnamic acids,180,?-glucuronidase,TRUE,TRUE,NA,21501,2,NA,NA,NA,NA,days,0,NA,0.72,NA,µmol,SEM
